chapter_id,week,all_feats,buildings,highways,amenities,other,mappers
1054,2025-06-02,1849,1749,84,10,6,5
110,2025-06-09,27841,27075,695,11,60,21
71,2025-06-09,102,102,0,0,0,1
1057,2025-06-09,1419,1383,19,11,6,4
1132,2025-06-09,1557,19,1011,133,394,2
93,2025-06-09,13606,11253,2342,2,9,2
77,2025-06-09,10159,9523,568,2,66,7
97,2025-06-09,2889,2822,63,0,4,4
1071,2025-06-09,2498,2467,26,2,3,1
46,2025-06-09,9743,9737,4,2,0,1
87,2025-06-09,9311,9311,0,0,0,1
1147,2025-06-16,128,127,1,0,0,1
99,2025-06-16,109,109,0,0,0,1
106,2025-06-16,20,17,1,3,-1,1
1043,2025-06-16,35004,31788,680,1,2535,6
3,2025-06-16,746,746,0,0,0,3
42,2025-06-16,7223,2598,3333,5,1287,8
128,2025-06-16,70,1,0,70,-1,2
1054,2025-06-16,1008,790,18,0,200,5
75,2025-06-16,1408,1319,47,1,41,5
1226,2024-06-24,278,158,86,8,26,1
1289,2023-09-04,40,27,6,0,7,1
1048,2021-07-12,1666,1617,8,4,37,1
42,2025-06-23,5963,2408,2553,1,1001,7
1043,2025-06-23,34968,30630,512,52,3774,6
3,2025-06-23,1277,1275,0,1,1,4
1,2025-06-23,30092,29990,62,4,36,1
2,2025-06-23,2,0,2,0,0,1
1583,2025-06-23,8,8,0,0,0,1
1070,2025-06-23,461,437,7,0,17,1
1147,2025-06-23,508,504,3,0,1,1
44,2022-12-26,1898,1809,63,0,26,5
110,2022-12-26,2782,2738,16,4,24,9
1029,2022-12-26,1788,1783,2,0,3,2
91,2022-12-26,509,401,78,15,15,2
1132,2022-12-26,510,53,247,56,154,2
1285,2023-01-02,66,52,5,0,9,1
93,2023-01-02,1577,1382,165,4,26,3
100,2023-01-02,361,358,0,0,3,4
91,2023-01-02,68,4,25,19,20,1
1003,2023-01-02,585,336,20,0,229,6
1132,2023-01-02,687,107,199,74,307,3
48,2023-01-02,86,53,5,0,28,1
1284,2023-01-09,1,1,0,0,0,1
1098,2023-01-09,5457,4697,228,12,520,14
110,2019-01-14,10,5,2,2,1,2
53,2019-01-14,81,43,6,5,27,2
1132,2019-01-21,304,4,123,4,173,2
58,2019-01-21,271,208,31,0,32,3
5,2019-01-28,36693,33654,493,8,2538,7
87,2019-01-28,234,150,27,0,57,2
1190,2019-01-28,295,0,293,0,2,1
42,2019-02-04,148,0,147,0,1,5
1098,2019-02-04,1628,1245,105,2,276,3
1081,2019-02-04,1270,368,366,50,486,1
5,2019-10-07,18542,17475,640,32,395,5
110,2019-10-07,2977,2954,18,1,4,11
964,2019-10-07,910,193,152,41,524,1
1102,2019-10-14,401,63,142,52,144,5
42,2019-10-14,902,601,301,0,0,5
58,2019-10-21,2195,2047,132,3,13,5
61,2019-10-21,3399,3326,43,2,28,28
5,2019-10-21,6898,3054,2563,199,1082,5
63,2019-12-23,1901,1895,4,0,2,1
110,2019-12-30,378,361,12,4,1,3
4,2019-12-30,426,399,23,4,0,1
5,2019-12-30,1519,1355,97,3,64,4
1053,2020-01-13,196,190,2,5,-1,2
2,2020-01-20,11,1,5,0,5,2
4,2020-03-30,7460,7354,103,3,0,2
44,2020-03-30,1924,1860,55,1,8,2
91,2020-03-30,362,251,56,18,37,3
72,2020-03-30,452,401,44,5,2,1
53,2020-03-30,1401,274,939,46,142,4
110,2020-03-30,7232,6874,274,9,75,8
5,2020-03-30,2343,2311,20,2,10,2
44,2020-04-06,2252,2159,67,0,26,3
110,2020-04-06,8331,8021,256,2,52,17
1132,2020-04-06,2198,1916,157,6,119,2
116,2020-04-06,131,125,2,1,3,3
964,2020-04-06,1007,3,722,21,261,1
4,2020-04-06,3039,2963,55,7,14,2
72,2020-04-06,310,305,1,0,4,1
81,2020-04-06,3409,0,140,0,3269,1
5,2020-04-06,4995,4942,31,3,19,2
53,2020-04-06,638,147,392,34,65,6
1054,2020-04-13,479,268,86,0,125,2
50,2020-04-13,10808,10127,606,12,63,6
42,2020-04-13,171,59,107,6,-1,2
1032,2020-04-13,1183,1107,38,19,19,4
1069,2020-04-20,2134,2076,18,2,38,1
81,2020-04-20,3214,33,300,6,2875,1
1132,2020-04-20,3229,2845,176,5,203,2
91,2020-04-20,1202,995,148,25,34,4
44,2020-04-20,1665,1203,176,23,263,7
5,2020-04-20,3441,3010,46,350,35,4
110,2020-04-20,7957,7632,232,35,58,6
1098,2020-04-27,6917,6620,220,3,74,4
1100,2020-04-27,204,154,41,4,5,1
42,2020-04-27,300,268,31,0,1,2
86,2020-03-30,293,286,2,0,5,1
1132,2020-03-30,1963,1801,104,8,50,2
81,2020-03-30,4004,19,84,0,3901,1
77,2020-04-06,242,235,3,3,1,1
285,2020-04-06,296,206,89,0,1,2
69,2020-04-06,61,61,0,0,0,2
1042,2020-04-13,2954,2856,74,5,19,1
53,2020-04-20,467,52,332,22,61,4
964,2020-04-20,3275,15,841,64,2355,1
1099,2020-04-20,957,949,6,0,2,1
72,2020-04-20,400,319,57,9,15,1
50,2020-04-27,39064,38925,74,14,51,5
1018,2025-07-07,2410,484,1170,51,705,2
3,2025-07-07,1694,1691,0,3,0,3
66,2025-07-07,6280,3720,75,142,2343,4
99,2025-07-14,89,89,0,0,0,1
66,2025-07-14,3048,3044,2,0,2,3
3,2025-07-14,1979,1973,3,0,3,3
1,2025-07-14,672,636,12,1,23,1
42,2025-07-14,467,0,319,1,147,2
1018,2025-07-14,1189,308,375,18,488,1
75,2025-07-14,200,196,1,0,3,1
75,2025-07-21,893,856,20,4,13,2
1068,2025-07-21,823,782,33,2,6,4
1043,2025-07-21,1910,1184,568,0,158,2
3,2025-07-21,1281,1255,0,0,26,5
1,2025-07-21,628,340,204,5,79,1
66,2025-07-21,361,345,5,4,7,4
3,2025-07-28,1057,987,7,0,63,4
1043,2025-07-28,2516,1924,468,9,115,3
42,2025-07-28,1030,0,712,0,318,3
75,2025-07-28,540,530,1,1,8,4
1068,2025-07-28,79,73,6,0,0,3
1,2025-07-28,550,477,19,38,16,1
1018,2025-07-28,253,30,175,8,40,1
1524,2025-08-04,258,180,58,9,11,1
44,2021-01-11,2045,2033,7,2,3,4
58,2021-01-11,74,7,67,0,0,2
964,2021-01-11,7874,31,7315,23,505,1
1057,2021-01-11,1884,1718,108,2,56,1
2,2015-12-07,301,250,14,0,37,3
53,2015-12-14,737,646,78,1,12,4
1053,2015-12-14,35,34,0,1,0,2
1132,2015-12-14,89,0,74,4,11,1
53,2015-12-28,112,0,109,0,3,1
1132,2016-01-04,92,0,79,0,13,1
4,2016-01-04,471,458,10,0,3,1
4,2016-01-11,622,617,5,0,0,1
1132,2016-01-11,121,1,107,3,10,1
219,2016-01-18,3422,1804,686,894,38,9
91,2016-01-25,42,0,23,15,4,1
1087,2016-01-25,350,76,90,104,80,7
1096,2016-02-01,655,430,59,1,165,2
2,2016-02-01,1767,1449,305,3,10,5
219,2016-02-01,1419,808,131,483,-3,9
1087,2016-02-08,895,85,686,80,44,8
1099,2023-09-04,1944,1861,45,0,38,1
1095,2023-09-11,38,0,27,5,6,2
49,2023-09-11,159,130,28,0,1,1
2,2023-09-11,445,330,112,0,3,3
1100,2023-09-11,8,0,0,3,5,1
1029,2023-09-18,469,306,0,33,130,2
285,2023-09-18,213,4,54,147,8,1
1099,2020-03-30,804,793,2,0,9,1
58,2020-04-06,457,435,20,0,2,2
88,2020-04-06,768,616,49,1,102,2
93,2020-04-06,524,505,18,3,-2,3
1098,2020-04-13,1810,1712,88,1,9,5
1100,2020-04-13,7,0,0,5,2,1
219,2020-04-13,476,176,246,49,5,3
1065,2020-04-13,41,16,8,8,9,2
4,2020-04-20,1636,1614,16,3,3,2
1053,2020-04-20,1514,1473,29,1,11,2
285,2020-04-20,265,220,31,0,14,1
86,2020-04-20,228,228,0,0,0,2
1021,2020-04-20,1,0,0,1,0,1
1149,2020-04-27,135,43,50,12,30,1
1070,2025-07-07,783,777,6,0,0,1
75,2025-07-07,155,145,3,0,7,1
1043,2025-07-14,4592,4220,46,1,325,5
1524,2025-07-14,287,107,175,0,5,1
1147,2025-07-14,213,212,1,0,0,1
1100,2020-02-03,1876,85,1495,4,292,1
1098,2020-02-03,6891,6563,139,23,166,11
4,2020-02-10,21291,20789,133,1,368,3
81,2020-02-10,5856,3,170,0,5683,1
1132,2020-02-10,8237,7975,52,192,18,3
47,2020-02-10,32,12,5,0,15,3
63,2020-02-10,4,4,0,0,0,1
87,2020-02-10,869,863,4,0,2,4
44,2020-02-10,954,837,63,0,54,4
1053,2020-07-27,671,659,5,0,7,2
119,2020-07-27,193,85,7,61,40,3
1132,2020-07-27,2011,1182,585,24,220,2
110,2020-07-27,133,120,2,4,7,3
219,2020-08-03,4329,3048,874,0,407,10
50,2020-08-03,16896,16558,231,13,94,6
135,2020-08-03,231,212,9,1,9,4
1,2020-08-03,6742,5800,828,5,109,4
1061,2020-08-03,2229,2218,10,0,1,1
1098,2020-08-03,17691,15118,588,53,1932,15
216,2020-08-03,1507,1212,290,0,5,1
1054,2020-08-03,286,247,38,0,1,2
1026,2019-07-29,1571,1530,30,1,10,15
1098,2019-07-29,1229,1151,63,2,13,5
42,2019-08-05,79,19,54,0,6,1
964,2019-08-12,182,32,121,12,17,1
1086,2019-08-12,565,554,8,0,3,1
1132,2019-08-12,845,372,296,58,119,2
119,2019-08-12,1635,1424,138,2,71,5
1190,2019-08-12,526,525,1,2,-2,1
110,2019-08-12,1134,747,98,8,281,2
91,2019-08-12,112,30,15,54,13,1
5,2019-08-12,6054,5137,289,38,590,3
1053,2019-08-12,2125,2061,60,0,4,3
949,2021-08-30,80,79,1,0,0,1
1022,2021-09-06,189,97,20,0,72,1
1,2021-09-06,7192,6999,159,17,17,2
50,2021-09-06,3043,2931,59,50,3,2
3,2021-09-06,14328,13477,332,0,519,7
1042,2021-09-06,4319,3612,683,0,24,1
958,2021-09-13,3060,2940,119,0,1,1
1,2021-09-13,4935,4487,354,2,92,3
1042,2021-09-13,4780,2786,1604,0,390,1
1022,2021-09-13,333,267,43,1,22,1
3,2021-09-13,14636,13706,464,3,463,6
50,2021-09-13,2023,1875,131,1,16,3
1149,2021-09-13,9,0,2,3,4,1
72,2020-03-16,402,387,5,0,10,1
81,2020-03-16,3920,0,116,0,3804,1
1042,2020-03-23,2166,1944,56,3,163,4
1098,2020-03-23,1805,1633,73,12,87,7
1032,2020-03-23,2,0,0,2,0,1
1054,2020-03-23,141,131,0,0,10,2
1038,2020-03-30,797,770,27,0,0,1
88,2020-03-30,11371,809,28,0,10534,2
110,2017-03-27,25460,25409,17,1,33,32
58,2017-03-27,5715,5710,5,0,0,1
1132,2017-03-27,153,28,89,10,26,1
53,2017-03-27,2023,1228,202,2,591,12
61,2017-03-27,94,94,0,0,0,3
91,2017-03-27,297,139,107,8,43,2
69,2017-03-27,169,167,0,0,2,2
1,2017-04-03,28430,28416,2,0,12,34
56,2017-04-03,1481,1480,1,0,0,2
1096,2017-04-03,5744,5503,230,3,8,2
1075,2017-04-03,10354,10350,2,0,2,17
1074,2017-04-03,3158,3089,67,0,2,5
2,2017-04-03,266,116,118,1,31,5
219,2017-04-03,7238,7229,8,0,1,9
42,2017-04-03,127,92,35,0,0,1
75,2017-04-03,1285,1260,1,0,24,11
1098,2017-04-03,4260,3922,237,48,53,2
1,2017-04-10,38693,38660,21,0,12,38
1075,2017-04-10,18299,18269,10,1,19,22
219,2017-04-10,7224,7215,5,0,4,8
90,2017-04-10,288,270,7,0,11,3
1096,2017-04-10,9472,9123,327,0,22,2
1098,2017-04-10,860,559,71,111,119,3
2,2017-04-10,412,273,137,0,2,7
75,2017-04-10,5957,5835,32,0,90,14
1074,2017-04-10,2498,2497,1,0,0,4
110,2017-04-17,57415,57402,5,0,8,40
86,2017-04-17,3026,2969,3,51,3,2
1132,2017-04-17,353,49,218,13,73,1
58,2017-04-17,5651,5651,0,0,0,1
1098,2022-06-06,6182,3798,237,1597,550,14
1024,2022-06-06,8813,8787,25,0,1,1
75,2022-06-06,11565,11287,277,0,1,4
3,2022-06-06,6420,6057,234,4,125,9
1102,2022-06-06,1402,872,466,0,64,5
1099,2022-06-13,217,193,24,0,0,1
224,2022-06-13,479,420,16,11,32,2
63,2022-06-13,5983,5836,129,8,10,3
44,2022-06-13,38331,34012,1284,0,3035,8
87,2022-06-13,48085,47861,212,1,11,3
110,2022-06-13,1620,1592,26,1,1,5
1069,2022-06-13,5121,4863,257,0,1,1
1190,2022-06-13,570,564,6,0,0,2
57,2022-06-13,86,47,34,2,3,2
72,2022-06-13,1559,353,1124,34,48,1
97,2022-06-13,11794,10940,232,2,620,13
93,2022-06-13,24448,23503,824,2,119,3
71,2022-06-13,2535,2531,4,1,-1,1
1132,2022-06-13,737,330,152,67,188,2
962,2022-06-13,971,872,83,0,16,8
4,2022-06-13,21294,21048,160,1,85,4
92,2022-06-20,64,63,1,0,0,1
219,2017-10-16,4487,4062,363,59,3,1
1075,2017-10-16,162,162,0,0,0,2
1042,2017-10-16,1137,1096,14,0,27,3
1149,2017-10-16,99,0,9,45,45,1
1081,2017-10-16,1010,471,206,8,325,3
1098,2017-10-23,23809,23793,6,8,2,3
219,2017-10-23,2567,1906,580,79,2,3
1043,2017-10-23,2384,2297,38,24,25,3
66,2017-10-23,712,277,385,0,50,1
110,2017-10-30,8002,7832,151,3,16,5
91,2017-10-30,1252,1088,73,63,28,8
1132,2017-10-30,93,11,60,2,20,1
1071,2017-11-06,665,437,79,8,141,1
4,2017-11-06,1949,1904,27,1,17,5
91,2017-11-06,453,202,110,72,69,2
5,2017-11-06,21587,20778,679,12,118,6
1078,2017-11-06,1915,1722,182,0,11,4
1086,2017-11-06,1153,591,333,0,229,11
285,2017-11-06,91,52,38,0,1,1
1132,2017-11-06,239,22,144,49,24,2
1098,2021-04-05,28864,28366,367,21,110,11
3,2021-04-05,5786,5706,61,0,19,3
49,2021-04-05,512,362,124,0,26,16
219,2021-04-05,487,389,16,12,70,3
42,2021-04-05,1929,1664,246,7,12,7
3,2021-04-12,2683,2611,62,0,10,2
1098,2021-04-12,27932,27441,395,5,91,9
50,2021-04-12,1609,1320,149,12,128,2
1132,2025-10-13,624,176,118,173,157,2
71,2025-10-13,463,462,0,0,1,1
93,2025-10-13,867,372,347,21,127,3
1018,2025-10-20,4103,456,643,7,2997,2
75,2025-10-20,1114,1110,3,1,0,2
1075,2025-10-20,12,12,0,0,0,1
1054,2019-10-14,11,11,0,0,0,1
110,2020-03-16,1166,1088,48,12,18,10
2,2022-06-06,83,47,2,0,34,3
1081,2017-10-23,1923,1105,184,4,630,2
1068,2025-10-20,599,554,36,2,7,3
50,2025-10-20,13,0,0,6,7,1
97,2025-10-27,620,434,181,0,5,3
964,2025-10-27,127,17,60,9,41,2
1093,2020-03-16,649,389,232,0,28,1
88,2020-03-16,1409,1303,54,0,52,2
44,2020-03-16,1327,735,477,2,113,4
91,2020-03-16,339,183,88,52,16,2
1100,2020-03-23,712,689,9,6,8,1
42,2020-03-23,567,265,296,0,6,3
75,2017-03-20,30,19,4,0,7,1
1087,2017-03-27,145,131,14,0,0,1
86,2017-03-27,632,407,3,210,12,1
1080,2017-03-27,165,165,0,0,0,1
53,2017-04-17,668,645,21,0,2,3
61,2017-04-17,905,904,1,0,0,4
1081,2016-03-21,2519,1044,1212,18,245,19
1098,2016-03-28,24,7,2,4,11,1
1096,2016-03-28,8200,8196,2,0,2,2
1081,2016-03-28,5038,2931,1651,3,453,21
2,2016-03-28,634,278,327,0,29,4
1193,2016-03-28,336,193,114,0,29,1
1098,2016-04-04,52,45,7,0,0,1
1096,2016-04-04,8810,8787,1,0,22,3
2,2016-04-04,1199,684,460,9,46,7
1018,2016-04-04,147,0,117,2,28,1
1096,2016-04-11,8038,7858,1,0,179,2
2,2016-04-11,2829,2388,361,4,76,6
51,2022-01-10,75,75,0,0,0,1
111,2022-01-10,77,77,0,0,0,2
953,2022-01-17,14,13,0,0,1,1
50,2022-01-17,568,560,4,1,3,2
1098,2022-01-17,5647,4477,480,83,607,10
216,2022-01-17,1807,1527,5,0,275,2
110,2025-10-13,1563,1492,63,3,5,7
1100,2025-10-20,24,18,0,5,1,1
1041,2025-06-23,1563,1546,15,3,-1,3
93,2025-06-30,276777,275071,1500,18,188,3
71,2025-06-30,1396,897,34,0,465,1
46,2025-06-30,6489,5445,143,0,901,1
77,2025-06-30,5486,4751,524,8,203,2
1190,2025-06-30,4363,3579,51,0,733,1
110,2025-06-30,10982,10302,628,8,44,13
113,2025-06-30,127,107,13,0,7,2
1482,2025-06-30,925,0,661,1,263,2
1132,2025-06-30,1037,9,704,62,262,2
97,2025-06-30,7687,7436,243,1,7,4
1054,2025-07-07,91,77,14,0,0,1
1068,2025-11-10,1649,1592,54,0,3,5
1098,2025-11-10,1726,1473,142,5,106,3
1147,2025-11-17,807,783,16,3,5,1
90,2025-11-17,634,615,13,0,6,1
1220,2025-11-17,734,670,58,0,6,13
42,2025-11-17,375,358,17,0,0,7
1041,2025-11-17,1041,1041,0,0,0,1
1524,2025-11-17,1203,971,48,0,184,4
1013,2025-11-17,26,25,0,0,1,1
94,2025-11-17,71,70,1,0,0,1
1583,2025-11-17,186,186,0,0,0,7
1081,2018-07-23,23323,245,362,0,22716,2
1,2018-07-23,807,0,309,189,309,1
1149,2018-07-23,6,0,5,0,1,1
1075,2018-07-30,103,9,90,4,0,1
1098,2018-08-06,1955,1211,162,156,426,5
58,2018-08-13,1023,873,147,7,-4,1
3,2020-08-03,5475,4656,319,1,499,3
219,2020-08-10,4849,4140,556,0,153,8
3,2020-08-10,4825,3932,675,0,218,2
1,2020-08-10,6196,5780,331,0,85,4
229,2020-08-10,1227,1163,62,0,2,1
50,2020-08-10,7888,7666,130,9,83,6
1074,2020-08-10,2849,2658,174,0,17,2
1075,2020-08-10,629,588,40,0,1,2
216,2020-08-10,1311,1100,202,0,9,1
75,2020-08-10,8,8,0,0,0,1
99,2020-08-10,18,1,11,4,2,1
1042,2020-08-17,193,181,2,1,9,1
50,2020-08-17,7511,7303,95,65,48,5
1,2020-08-17,6563,6289,211,5,58,4
1096,2020-08-17,329,329,0,0,0,2
57,2015-08-10,8,6,0,1,1,1
1063,2015-08-24,536,393,3,0,140,1
53,2015-08-31,3,0,0,2,1,2
1090,2015-08-31,800,778,14,0,8,1
57,2015-08-31,21,9,9,0,3,1
1132,2015-08-31,1662,9,1394,44,215,1
1085,2015-09-07,428,395,25,0,8,1
1096,2015-09-14,533,390,25,29,89,2
50,2016-03-28,1514,1507,4,3,0,1
1085,2016-03-28,199,181,18,0,0,1
1081,2016-04-04,2144,1119,628,28,369,13
50,2016-04-04,1103,1101,0,0,2,1
1085,2016-04-04,659,634,21,0,4,3
1081,2016-04-11,3266,2296,720,6,244,14
1149,2016-04-11,254,14,147,7,86,1
1090,2016-04-18,698,665,19,0,14,1
57,2016-04-18,483,389,41,2,51,1
50,2020-11-02,2785,2366,54,98,267,8
89,2020-11-02,817,779,19,11,8,6
46,2020-11-09,421,414,0,3,4,1
1045,2020-11-09,81,1,11,2,67,1
44,2020-11-09,3303,3211,84,0,8,4
53,2020-11-09,2948,354,1772,18,804,7
1093,2021-03-29,210,158,51,0,1,1
1105,2021-03-29,99,82,4,0,13,2
53,2021-03-29,361,55,81,25,200,5
1038,2021-03-29,90,87,3,0,0,1
1069,2021-03-29,62,40,21,0,1,1
151,2023-10-16,1659,1505,115,15,24,3
97,2023-10-16,1792,997,783,0,12,5
1188,2023-10-16,971,968,1,0,2,3
44,2023-10-16,3476,3452,19,2,3,12
67,2023-10-16,2786,2705,72,0,9,10
1003,2023-10-16,46,42,1,0,3,1
110,2023-10-23,820,786,29,1,4,3
124,2023-10-23,6,0,6,0,0,1
91,2023-10-23,97,2,67,12,16,1
1,2023-10-30,11,0,0,0,11,1
53,2015-10-26,415,75,282,4,54,1
4,2015-10-26,431,192,72,60,107,1
1132,2015-11-09,732,4,580,24,124,1
1132,2015-11-16,761,9,549,38,165,1
57,2015-11-16,65,2,24,1,38,1
2,2015-11-30,4684,4153,298,2,231,4
100,2020-06-15,187,125,52,0,10,9
44,2020-06-15,5440,5204,131,1,104,5
1099,2020-06-15,287,264,21,0,2,1
1074,2020-06-22,732,688,36,0,8,1
42,2020-06-22,3076,2916,132,0,28,2
1100,2020-06-22,15,5,7,2,1,1
1043,2020-06-22,83,54,3,1,25,2
93,2022-12-05,4647,4412,200,11,24,3
3,2022-12-12,2897,2717,116,10,54,5
1098,2022-12-12,11569,10944,292,48,285,13
1102,2022-12-12,1736,1601,54,40,41,2
1022,2022-12-12,4762,4505,196,10,51,1
49,2022-12-12,308,290,3,0,15,4
99,2022-12-12,28,18,0,6,4,1
1149,2022-12-12,721,474,57,23,167,2
1098,2022-12-19,10058,9483,127,0,448,13
3,2022-12-19,1141,888,114,8,131,6
1054,2022-12-19,3691,3454,9,0,228,7
1148,2022-12-19,207,205,0,0,2,1
93,2022-12-26,662,621,26,7,8,2
1022,2023-03-27,46,25,19,0,2,1
1063,2023-03-27,238,211,20,0,7,2
1284,2023-03-27,443,441,1,1,0,1
219,2023-04-03,748,0,55,1,692,2
1102,2023-04-03,347,315,28,0,4,3
49,2023-04-03,4,4,0,0,0,1
1065,2023-04-03,52,5,45,0,2,1
1284,2023-04-03,1661,1592,5,0,64,1
1054,2023-04-10,488,6,478,1,3,2
1073,2017-03-20,12,7,2,3,0,1
1085,2017-04-03,92,89,3,0,0,2
1073,2017-04-03,392,52,81,31,228,1
56,2017-04-10,50,50,0,0,0,2
1100,2017-10-16,4328,4228,47,36,17,1
99,2017-10-16,474,454,18,0,2,8
1044,2017-10-30,5,0,2,0,3,1
1060,2017-10-30,53,3,47,0,3,2
1078,2017-10-30,2151,2000,148,0,3,2
5,2017-10-30,5744,5566,51,0,127,4
72,2017-11-06,44,7,24,2,11,3
1087,2017-11-06,769,431,337,0,1,5
1065,2017-03-20,235,235,0,0,0,2
1149,2017-03-20,898,643,56,27,172,1
1022,2020-08-10,1177,1119,37,9,12,4
128,2022-12-12,922,878,28,2,14,1
58,2017-10-30,525,501,18,1,5,1
1081,2017-04-10,287,140,131,16,0,4
1087,2017-04-17,2293,2227,66,0,0,6
1053,2015-11-09,973,845,35,0,93,1
285,2015-11-16,235,136,40,0,59,3
2,2015-11-23,203,118,78,0,7,5
285,2025-06-30,43,1,28,0,14,1
92,2025-06-30,104,32,1,0,71,1
1057,2025-06-30,1583,1544,25,0,14,3
91,2025-06-30,174,2,123,5,44,1
2,2025-07-07,2977,320,2650,1,6,3
1458,2025-07-07,252,246,6,0,0,1
1,2025-07-07,659,658,0,0,1,1
44,2017-03-27,242,240,1,0,1,2
91,2017-04-17,192,113,50,23,6,1
1075,2020-08-03,133,91,42,0,0,1
1042,2020-08-10,2021,2011,2,3,5,1
89,2020-08-10,76,73,3,1,-1,1
1030,2020-08-10,45,0,0,0,45,1
1043,2020-08-17,46,13,18,5,10,2
1100,2020-08-17,51,30,16,1,4,1
1,2017-10-16,353,283,66,0,4,6
2,2017-10-23,38,11,27,0,0,5
42,2017-10-23,1122,816,303,1,2,2
1075,2017-10-23,223,207,12,4,0,2
1105,2017-10-30,2,0,0,0,2,1
1071,2017-10-30,39,33,4,2,0,2
110,2017-11-06,4961,4895,64,0,2,9
219,2025-06-23,98,97,1,0,0,2
1054,2025-06-23,478,476,2,0,0,2
1070,2022-07-18,3943,3931,12,0,0,1
80,2022-07-18,343,79,6,0,258,3
4,2022-07-25,5635,5334,299,0,2,3
87,2022-07-25,6787,6528,200,2,57,2
86,2022-07-25,358,349,9,0,0,2
1132,2022-07-25,536,28,342,22,144,2
77,2022-07-25,1419,1226,74,38,81,3
46,2022-08-01,6430,6279,131,4,16,1
110,2022-08-01,330,321,1,3,5,3
1093,2022-08-01,1948,1935,11,0,2,1
59,2022-08-01,1148,1069,24,25,30,12
4,2022-08-01,296,111,169,2,14,3
964,2022-08-01,1321,335,206,14,766,2
1096,2015-08-24,520,300,73,16,131,2
2,2015-08-24,166,134,24,0,8,3
1081,2020-02-03,24835,133,934,19,23749,1
1193,2020-02-03,28,11,8,3,6,1
964,2020-02-10,82,6,8,2,66,1
1086,2020-02-10,100,98,0,0,2,2
91,2020-02-10,126,43,32,30,21,1
99,2022-01-03,41,27,8,4,2,1
1,2022-01-03,683,545,3,3,132,3
53,2022-01-10,118,24,62,4,28,3
110,2022-01-10,614,446,77,0,91,2
1096,2022-01-17,460,12,437,0,11,1
80,2022-01-17,47,44,3,0,0,1
1075,2022-01-17,8419,8361,55,0,3,1
2,2021-04-12,48,21,15,5,7,2
42,2021-04-12,659,433,215,0,11,5
1100,2021-04-12,128,68,33,4,23,1
1100,2020-11-02,38,18,16,2,2,1
1042,2020-11-02,7105,6567,302,7,229,6
1,2020-11-02,1165,589,73,421,82,2
2,2020-11-02,299,260,21,5,13,5
1190,2020-11-09,1625,1610,14,0,1,1
1132,2020-11-09,686,575,64,26,21,3
1042,2021-03-22,2517,2459,44,0,14,3
1057,2021-03-29,201,195,6,0,0,1
964,2021-03-29,464,11,9,4,440,1
108,2021-03-29,40,4,20,6,10,2
58,2021-03-29,138,43,93,0,2,2
88,2021-03-29,8733,6941,0,0,1792,1
1099,2021-03-29,136,131,2,2,1,1
91,2021-03-29,72,24,13,18,17,1
1042,2021-04-05,3141,2984,134,0,23,5
50,2017-10-23,108,107,0,0,1,1
1065,2017-10-23,218,209,5,1,3,6
1096,2017-10-23,622,491,131,0,0,2
53,2017-11-06,44,31,11,1,1,3
66,2024-04-22,2258,1009,68,1,1180,2
3,2024-04-22,2310,1710,115,2,483,6
208,2024-04-22,1425,1049,312,0,64,1
1149,2024-04-22,122,17,41,15,49,1
44,2024-04-29,45041,43298,1622,1,120,13
92,2024-04-29,1038,1006,14,1,17,1
1029,2024-04-29,4379,3781,293,4,301,3
60,2024-04-29,306,203,50,4,49,13
46,2024-04-29,2682,2590,85,0,7,2
93,2024-04-29,911,761,110,0,40,2
1188,2024-04-29,12514,11512,995,0,7,3
68,2024-04-29,3289,1907,143,1,1238,1
964,2024-04-29,213,9,24,50,130,1
97,2024-04-29,6215,2084,95,4,4032,6
1071,2024-04-29,541,333,65,0,143,1
63,2024-04-29,2931,2913,16,0,2,1
67,2024-04-29,128,39,80,0,9,3
110,2024-04-29,1309,1208,62,6,33,6
71,2024-04-29,1887,1882,5,0,0,1
53,2024-04-29,193,150,17,12,14,5
1057,2024-04-29,543,445,97,0,1,2
4,2024-04-29,967,380,515,9,63,3
1210,2024-04-29,277,26,193,3,55,1
75,2024-05-06,733,394,214,0,125,1
1148,2024-05-06,41,41,0,0,0,1
49,2024-05-06,189,169,9,0,11,1
1018,2024-05-06,1371,933,314,0,124,1
66,2024-05-06,1407,1325,67,0,15,3
2,2024-05-06,4016,3867,102,5,42,4
90,2024-05-06,2346,2345,1,0,0,2
1042,2024-05-06,461,401,50,0,10,2
94,2022-06-06,63,63,0,0,0,1
1070,2022-06-06,8526,8456,63,0,7,1
963,2022-06-06,20,12,3,0,5,2
86,2022-06-13,645,378,72,194,1,4
964,2022-06-13,381,46,185,42,108,1
1132,2021-03-01,481,338,50,17,76,2
110,2021-03-01,4518,4427,85,1,5,8
53,2021-03-01,2690,659,264,8,1759,9
116,2021-03-01,82,82,0,0,0,1
111,2021-03-01,124,94,27,0,3,1
50,2021-03-08,9246,6553,553,3817,-1677,3
216,2021-03-08,647,612,21,6,8,2
3,2021-03-08,3534,3315,115,26,78,3
1098,2021-03-08,4338,758,2894,3,683,5
90,2021-03-08,331,327,4,0,0,1
50,2021-03-15,2033,621,1338,8,66,3
1,2021-03-15,3161,2659,54,1,447,4
1098,2021-03-15,977,551,195,17,214,7
3,2021-03-15,906,796,55,2,53,3
1,2021-03-22,881,782,6,93,0,4
